0	0.0000000000
1	0.0000000342
2	0.0000005336
3	0.0000026359
4	0.0000081282
5	0.0000193578
6	0.0000391492
7	0.0000707242
8	0.0001176279
9	0.0001836583
10	0.0002728000
11	0.0003891633
12	0.0005369264
13	0.0007202816
14	0.0009433863
15	0.0012103172
16	0.0015250280
17	0.0018913113
18	0.0023127640
19	0.0027927556
20	0.0033344000
21	0.0039405312
22	0.0046136813
23	0.0053560616
24	0.0061695472
25	0.0070556641
26	0.0080155784
27	0.0090500895
28	0.0101596244
29	0.0113442356
30	0.0126036000
31	0.0139370216
32	0.0153434351
33	0.0168214118
34	0.0183691677
35	0.0199845734
36	0.0216651652
37	0.0234081584
38	0.0252104619
39	0.0270686940
40	0.0289792000
41	0.0309380704
42	0.0329411607
43	0.0349841120
44	0.0370623726
45	0.0391712203
46	0.0413057853
47	0.0434610740
48	0.0456319933
49	0.0478133748
50	0.0500000000
51	0.0521866252
52	0.0543680067
53	0.0565389260
54	0.0586942147
55	0.0608287797
56	0.0629376274
57	0.0650158880
58	0.0670588393
59	0.0690619296
60	0.0710208000
61	0.0729313060
62	0.0747895381
63	0.0765918416
64	0.0783348348
65	0.0800154266
66	0.0816308323
67	0.0831785882
68	0.0846565649
69	0.0860629784
70	0.0873964000
71	0.0886557644
72	0.0898403756
73	0.0909499105
74	0.0919844216
75	0.0929443359
76	0.0938304528
77	0.0946439384
78	0.0953863187
79	0.0960594688
80	0.0966656000
81	0.0972072444
82	0.0976872360
83	0.0981086887
84	0.0984749720
85	0.0987896828
86	0.0990566137
87	0.0992797184
88	0.0994630736
89	0.0996108367
90	0.0997272000
91	0.0998163417
92	0.0998823721
93	0.0999292758
94	0.0999608508
95	0.0999806422
96	0.0999918718
97	0.0999973641
98	0.0999994664
99	0.0999999658
100	0.1000000000
